PMID	Title	Authors	Citation	First.Author	Journal.Book	Publication.Year	Create.Date	PMCID	NIHMS.ID	DOI	Data Available	Open Access	Code Available	Notes
26509112	Assessing brain structural associations with working-memory related brain patterns in schizophrenia and healthy controls using linked independent component analysis	Brandt CL, Doan NT, Tønnesen S, Agartz I, Hugdahl K, Melle I, Andreassen OA, Westlye LT.	Neuroimage Clin. 2015 Aug 21;9:253-63. doi: 10.1016/j.nicl.2015.08.010. eCollection 2015.	Brandt CL	Neuroimage Clin	2015	2015-10-29	PMC4576364		10.1016/j.nicl.2015.08.010				
16946187	Increased brain activation during working memory in cognitively intact adults with the APOE epsilon4 allele	Wishart HA, Saykin AJ, Rabin LA, Santulli RB, Flashman LA, Guerin SJ, Mamourian AC, Belloni DR, Rhodes CH, McAllister TW.	Am J Psychiatry. 2006 Sep;163(9):1603-10. doi: 10.1176/ajp.2006.163.9.1603.	Wishart HA	Am J Psychiatry	2006	2006-09-02			10.1176/ajp.2006.163.9.1603				
31572229	Brain Networks Reveal the Effects of Antipsychotic Drugs on Schizophrenia Patients and Controls	Towlson EK, Vértes PE, Müller-Sedgwick U, Ahnert SE.	Front Psychiatry. 2019 Sep 12;10:611. doi: 10.3389/fpsyt.2019.00611. eCollection 2019.	Towlson EK	Front Psychiatry	2019	2019-10-02	PMC6752631		10.3389/fpsyt.2019.00611				
23968837	Resting-state striato-frontal functional connectivity is sensitive to DAT1 genotype and predicts executive function	Gordon EM, Devaney JM, Bean S, Vaidya CJ.	Cereb Cortex. 2015 Feb;25(2):336-45. doi: 10.1093/cercor/bht229. Epub 2013 Aug 22.	Gordon EM	Cereb Cortex	2015	2013-08-24	PMC4351426		10.1093/cercor/bht229				
26202670	Cerebellar fMRI Activation Increases with Increasing Working Memory Demands	Küper M, Kaschani P, Thürling M, Stefanescu MR, Burciu RG, Göricke S, Maderwald S, Ladd ME, Hautzel H, Timmann D.	Cerebellum. 2016 Jun;15(3):322-35. doi: 10.1007/s12311-015-0703-7.	Küper M	Cerebellum	2016	2015-07-24			10.1007/s12311-015-0703-7	False	False	False	
33629647	Working memory network plasticity after exercise intervention detected by task and resting-state functional MRI	Zhu L, Xiong X, Dong X, Zhao Y, Kawczy?ski A, Chen A, Wang W.	J Sports Sci. 2021 Jul;39(14):1621-1632. doi: 10.1080/02640414.2021.1891722. Epub 2021 Feb 25.	Zhu L	J Sports Sci	2021	2021-02-25			10.1080/02640414.2021.1891722	False	False	False	
16616832	Neural dysfunction and violence in schizophrenia: an fMRI investigation	Kumari V, Aasen I, Taylor P, Ffytche DH, Das M, Barkataki I, Goswami S, O'Connell P, Howlett M, Williams SC, Sharma T.	Schizophr Res. 2006 May;84(1):144-64. doi: 10.1016/j.schres.2006.02.017. Epub 2006 Apr 17.	Kumari V	Schizophr Res	2006	2006-04-18			10.1016/j.schres.2006.02.017	False	False	False	
21733287	Abnormal prefrontal activity subserving attentional control of emotion in remitted depressed patients during a working memory task with emotional distracters	Kerestes R, Ladouceur CD, Meda S, Nathan PJ, Blumberg HP, Maloney K, Ruf B, Saricicek A, Pearlson GD, Bhagwagar Z, Phillips ML.	Psychol Med. 2012 Jan;42(1):29-40. doi: 10.1017/S0033291711001097. Epub 2011 Jul 7.	Kerestes R	Psychol Med	2012	2011-07-08			10.1017/S0033291711001097	False	False	False	
22854099	Bipolar depressed patients show both failure to activate and failure to de-activate during performance of a working memory task	Fernández-Corcuera P, Salvador R, Monté GC, Salvador Sarró S, Goikolea JM, Amann B, Moro N, Sans-Sansa B, Ortiz-Gil J, Vieta E, Maristany T, McKenna PJ, Pomarol-Clotet E.	J Affect Disord. 2013 Jun;148(2-3):170-8. doi: 10.1016/j.jad.2012.04.009. Epub 2012 Jul 30.	Fernández-Corcuera P	J Affect Disord	2013	2012-08-03			10.1016/j.jad.2012.04.009	False	False	False	
24704944	Neural hyperactivity related to working memory in drug-naive boys with attention deficit hyperactivity disorder	Li Y, Li F, He N, Guo L, Huang X, Lui S, Gong Q.	Prog Neuropsychopharmacol Biol Psychiatry. 2014 Aug 4;53:116-22. doi: 10.1016/j.pnpbp.2014.03.013. Epub 2014 Apr 3.	Li Y	Prog Neuropsychopharmacol Biol Psychiatry	2014	2014-04-08			10.1016/j.pnpbp.2014.03.013	False	False	False	
30001910	Executive dysfunction is associated with an altered executive control network in pediatric temporal lobe epilepsy	Oyegbile TO, VanMeter JW, Motamedi G, Zecavati N, Santos C, Chun CLE, Gaillard WD, Hermann B.	Epilepsy Behav. 2018 Sep;86:145-152. doi: 10.1016/j.yebeh.2018.04.022. Epub 2018 Jul 9.	Oyegbile TO	Epilepsy Behav	2018	2018-07-14	PMC7395827	NIHMS1603564	10.1016/j.yebeh.2018.04.022	False	True	False	
31050329	Cognitive Performance, Aerobic Fitness, Motor Proficiency, and Brain Function Among Children Newly Diagnosed With Craniopharyngioma	Conklin HM, Ness KK, Ashford JM, Scoggins MA, Ogg RJ, Han Y, Li Y, Bradley JA, Boop FA, Merchant TE.	J Int Neuropsychol Soc. 2019 Apr;25(4):413-425. doi: 10.1017/S1355617718001170.	Conklin HM	J Int Neuropsychol Soc	2019	2019-05-04	PMC6499492	NIHMS997278	10.1017/S1355617718001170	False	True	False	
25515329	Genetic predictor of working memory and prefrontal function in women with HIV	Sundermann EE, Bishop JR, Rubin LH, Little DM, Meyer VJ, Martin E, Weber K, Cohen M, Maki PM.	J Neurovirol. 2015 Feb;21(1):81-91. doi: 10.1007/s13365-014-0305-z. Epub 2014 Dec 17.	Sundermann EE	J Neurovirol	2015	2014-12-18	PMC4319991	NIHMS649850	10.1007/s13365-014-0305-z	False	True	False	
30848539	Longitudinal brain functional changes between mania and euthymia in bipolar disorder	Alonso-Lana S, Moro N, McKenna PJ, Sarró S, Romaguera A, Monté GC, Maristany T, Goikolea JM, Vieta E, Salvador R, Pomarol-Clotet E.	Bipolar Disord. 2019 Aug;21(5):449-457. doi: 10.1111/bdi.12767. Epub 2019 Apr 25.	Alonso-Lana S	Bipolar Disord	2019	2019-03-09			10.1111/bdi.12767	False	False	False	
19956088	Treatment with olanzapine is associated with modulation of the default mode network in patients with Schizophrenia	Sambataro F, Blasi G, Fazio L, Caforio G, Taurisano P, Romano R, Di Giorgio A, Gelao B, Lo Bianco L, Papazacharias A, Popolizio T, Nardini M, Bertolino A.	Neuropsychopharmacology. 2010 Mar;35(4):904-12. doi: 10.1038/npp.2009.192. Epub 2009 Dec 2.	Sambataro F	Neuropsychopharmacology	2010	2009-12-04	PMC3055362		10.1038/npp.2009.192	False	True	False	
24867353	Intensive cognitive training in schizophrenia enhances working memory and associated prefrontal cortical efficiency in a manner that drives long-term functional gains	Subramaniam K, Luks TL, Garrett C, Chung C, Fisher M, Nagarajan S, Vinogradov S.	Neuroimage. 2014 Oct 1;99:281-92. doi: 10.1016/j.neuroimage.2014.05.057. Epub 2014 May 24.	Subramaniam K	Neuroimage	2014	2014-05-29	PMC4498800	NIHMS606463	10.1016/j.neuroimage.2014.05.057	False	True	False	
26756589	Functional Brain Correlates of Neuropsychiatric Symptoms in Presymptomatic Huntington's Disease: The IMAGE-HD Study	Poudel GR, Driscoll S, Domínguez D JF, Stout JC, Churchyard A, Chua P, Egan GF, Georgiou-Karistianis N.	J Huntingtons Dis. 2015;4(4):325-32. doi: 10.3233/JHD-150154.	Poudel GR	J Huntingtons Dis	2015	2016-01-13			10.3233/JHD-150154	False	False	False	
31385912	Acute Exercise Effects Predict Training Change in Cognition and Connectivity	Voss MW, Weng TB, Narayana-Kumanan K, Cole RC, Wharff C, Reist L, Dubose L, Sigurdsson G, Mills JA, Long JD, Magnotta VA, Pierce GL.	Med Sci Sports Exerc. 2020 Jan;52(1):131-140. doi: 10.1249/MSS.0000000000002115.	Voss MW	Med Sci Sports Exerc	2020	2019-08-07	PMC7753185	NIHMS1615593	10.1249/MSS.0000000000002115	False	True	False	
16213083	Neurophysiological correlates of age-related changes in working memory capacity	Mattay VS, Fera F, Tessitore A, Hariri AR, Berman KF, Das S, Meyer-Lindenberg A, Goldberg TE, Callicott JH, Weinberger DR.	Neurosci Lett. 2006 Jan 9;392(1-2):32-7. doi: 10.1016/j.neulet.2005.09.025. Epub 2005 Oct 5.	Mattay VS	Neurosci Lett	2006	2005-10-11			10.1016/j.neulet.2005.09.025	False	False	False	
30122327	Cognition and brain function in elderly Tai Chi practitioners: A case-control study	Port AP, Santaella DF, Lacerda SS, Speciali DS, Balardin JB, Lopes PB, Afonso RF, Radvany J, Amaro E Jr, PhD,, Kozasa EH.	Explore (NY). 2018 Sep;14(5):352-356. doi: 10.1016/j.explore.2018.04.007. Epub 2018 Jul 20.	Port AP	Explore (NY)	2018	2018-08-21			10.1016/j.explore.2018.04.007	False	False	False	
31179585	Stimuli, presentation modality, and load-specific brain activity patterns during n-back task	Mencarelli L, Neri F, Momi D, Menardi A, Rossi S, Rossi A, Santarnecchi E.	Hum Brain Mapp. 2019 Sep;40(13):3810-3831. doi: 10.1002/hbm.24633. Epub 2019 Jun 9.	Mencarelli L	Hum Brain Mapp	2019	2019-06-11	PMC6865510		10.1002/hbm.24633	False	True	False	
9471116	Functional magnetic resonance imaging brain mapping in psychiatry: methodological issues illustrated in a study of working memory in schizophrenia	Callicott JH, Ramsey NF, Tallent K, Bertolino A, Knable MB, Coppola R, Goldberg T, van Gelderen P, Mattay VS, Frank JA, Moonen CT, Weinberger DR.	Neuropsychopharmacology. 1998 Mar;18(3):186-96. doi: 10.1016/S0893-133X(97)00096-1.	Callicott JH	Neuropsychopharmacology	1998	1998-02-21			10.1016/S0893-133X(97)00096-1	False	True	False	
26523655	A human brain atlas derived via n-cut parcellation of resting-state and task-based fMRI data	James GA, Hazaroglu O, Bush KA.	Magn Reson Imaging. 2016 Feb;34(2):209-18. doi: 10.1016/j.mri.2015.10.036. Epub 2015 Oct 31.	James GA	Magn Reson Imaging	2016	2015-11-03	PMC4837649	NIHMS734852	10.1016/j.mri.2015.10.036	False	True	False	
15784437	Dissociation of cortical regions modulated by both working memory load and sleep deprivation and by sleep deprivation alone	Choo WC, Lee WW, Venkatraman V, Sheu FS, Chee MW.	Neuroimage. 2005 Apr 1;25(2):579-87. doi: 10.1016/j.neuroimage.2004.11.029. Epub 2005 Jan 27.	Choo WC	Neuroimage	2005	2005/03/24			10.1016/j.neuroimage.2004.11.029	False	True	False	
25383262	Unique and interactive effect of anxiety and depressive symptoms on cognitive and brain function in young and older adults	Dotson VM, Szymkowicz SM, Kirton JW, McLaren ME, Green ML, Rohani JY.	J Depress Anxiety. 2014 Jan 24;Suppl 1:22565. doi: 10.4172/2167-1044.S1-003.	Dotson VM	J Depress Anxiety	2014	2014/11/11	PMC4222514	NIHMS562253	10.4172/2167-1044.S1-003	False	True	False	
26082694	Transfer of training from one working memory task to another: behavioural and neural evidence	Beatty EL, Jobidon ME, Bouak F, Nakashima A, Smith I, Lam Q, Blackler K, Cheung B, Vartanian O.	Front Syst Neurosci. 2015 Jun 2;9:86. doi: 10.3389/fnsys.2015.00086. eCollection 2015.	Beatty EL	Front Syst Neurosci	2015	2015/06/18	PMC4451342		10.3389/fnsys.2015.00086	False	True	False	
27199694	Mapping of the Underlying Neural Mechanisms of Maintenance and Manipulation in Visuo-Spatial Working Memory Using An n-back Mental Rotation Task: A Functional Magnetic Resonance Imaging Study	Lamp G, Alexander B, Laycock R, Crewther DP, Crewther SG.	Front Behav Neurosci. 2016 May 6;10:87. doi: 10.3389/fnbeh.2016.00087. eCollection 2016.	Lamp G	Front Behav Neurosci	2016	2016/05/21	PMC4858518		10.3389/fnbeh.2016.00087	False	True	False	
19018317	The effects of alcohol intoxication on neuronal activation at different levels of cognitive load	Gundersen H, Grüner R, Specht K, Hugdahl K.	Open Neuroimag J. 2008;2:65-72. doi: 10.2174/1874440000802010065. Epub 2008 Aug 22.	Gundersen H	Open Neuroimag J	2008	2008/11/20	PMC2577939		10.2174/1874440000802010065	False	True	False	
21733286	First-episode psychosis is characterized by failure of deactivation but not by hypo- or hyperfrontality	Guerrero-Pedraza A, McKenna PJ, Gomar JJ, Sarró S, Salvador R, Amann B, Carrión MI, Landin-Romero R, Blanch J, Pomarol-Clotet E.	Psychol Med. 2012 Jan;42(1):73-84. doi: 10.1017/S0033291711001073. Epub 2011 Jul 7.	Guerrero-Pedraza A	Psychol Med	2012	2011/07/08			10.1017/S0033291711001073	False	True	False	
24589297	Relationship between working-memory network function and substance use: a 3-year longitudinal fMRI study in heavy cannabis users and controls	Cousijn J, Vingerhoets WA, Koenders L, de Haan L, van den Brink W, Wiers RW, Goudriaan AE.	Addict Biol. 2014 Mar;19(2):282-93. doi: 10.1111/adb.12111. Epub 2013 Nov 25.	Cousijn J	Addict Biol	2014	2014/03/05			10.1111/adb.12111	False	True	False	
30308378	Effect of GHB-use and GHB-induced comas on dorsolateral prefrontal cortex functioning in humans	Raposo Pereira F, McMaster MTB, Polderman N, de Vries YDAT, van den Brink W, van Wingen GA.	Neuroimage Clin. 2018;20:923-930. doi: 10.1016/j.nicl.2018.09.022. Epub 2018 Sep 26.	Raposo Pereira F	Neuroimage Clin	2018	2018/10/12	PMC6178194		10.1016/j.nicl.2018.09.022	False	True	False	
21591026	The less BOLD, the wiser: support for the latent resource hypothesis after traumatic brain injury	Medaglia JD, Chiou KS, Slocomb J, Fitzpatrick NM, Wardecker BM, Ramanathan D, Vesek J, Good DC, Hillary FG.	Hum Brain Mapp. 2012 Apr;33(4):979-93. doi: 10.1002/hbm.21264. Epub 2011 May 17.	Medaglia JD	Hum Brain Mapp	2012	2011/05/19	PMC6870270		10.1002/hbm.21264	False	True	False	
26946337	Functional Magnetic Resonance Imaging of Working Memory and Executive Dysfunction in Systemic Lupus Erythematosus and Antiphospholipid Antibody-Positive Patients	Kozora E, Uluğ AM, Erkan D, Vo A, Filley CM, Ramon G, Burleson A, Zimmerman R, Lockshin MD.	Arthritis Care Res (Hoboken). 2016 Nov;68(11):1655-1663. doi: 10.1002/acr.22873.	Kozora E	Arthritis Care Res (Hoboken)	2016	2016/03/07			10.1002/acr.22873	False	True	False	
24911016	Neural correlates associated with successful working memory performance in older adults as revealed by spatial ICA	Saliasi E, Geerligs L, Lorist MM, Maurits NM.	PLoS One. 2014 Jun 9;9(6):e99250. doi: 10.1371/journal.pone.0099250. eCollection 2014.	Saliasi E	PLoS One	2014	2014/06/10	PMC4049600		10.1371/journal.pone.0099250	False	True	False	
34448889	Context dependent differences in working memory related brain activity in heavy cannabis users	Kroon E, Kuhns L, Cousijn J.	Psychopharmacology (Berl). 2021 Aug 27. doi: 10.1007/s00213-021-05956-y. Online ahead of print.	Kroon E	Psychopharmacology (Berl)	2021	2021/08/27			10.1007/s00213-021-05956-y	False	True	False	
22291992	Neural correlates of the difference between working memory speed and simple sensorimotor speed: an fMRI study	Takeuchi H, Sugiura M, Sassa Y, Sekiguchi A, Yomogida Y, Taki Y, Kawashima R.	PLoS One. 2012;7(1):e30579. doi: 10.1371/journal.pone.0030579. Epub 2012 Jan 23.	Takeuchi H	PLoS One	2012	2012/02/01	PMC3264572		10.1371/journal.pone.0030579	False	True	False	
23496760	Age-related differences in working memory deficits during nicotine withdrawal	Falcone M, Wileyto EP, Ruparel K, Gerraty RT, LaPrate L, Detre JA, Gur R, Loughead J, Lerman C.	Addict Biol. 2014 Sep;19(5):907-17. doi: 10.1111/adb.12051. Epub 2013 Mar 18.	Falcone M	Addict Biol	2014	2013/03/19	PMC3701751	NIHMS451049	10.1111/adb.12051	False	True	False	
17454685	Brain activation during working memory after traumatic brain injury in children	Newsome MR, Scheibel RS, Hunter JV, Wang ZJ, Chu Z, Li X, Levin HS.	Neurocase. 2007 Feb;13(1):16-24. doi: 10.1080/13554790601186629.	Newsome MR	Neurocase	2007	2007/04/25			10.1080/13554790601186629	False	False	False	
30865236	Association Between Childhood Anhedonia and Alterations in Large-scale Resting-State Networks and Task-Evoked Activation	Pornpattananangkul N, Leibenluft E, Pine DS, Stringaris A.	JAMA Psychiatry. 2019 Jun 1;76(6):624-633. doi: 10.1001/jamapsychiatry.2019.0020.	Pornpattananangkul N	JAMA Psychiatry	2019	2019/03/14	PMC6552295		10.1001/jamapsychiatry.2019.0020	False	True	False	This paper has been retracted. 
30070567	Effects of oxytocin on working memory and executive control system connectivity in posttraumatic stress disorder	Flanagan JC, Hand A, Jarnecke AM, Moran-Santa Maria MM, Brady KT, Joseph JE.	Exp Clin Psychopharmacol. 2018 Aug;26(4):391-402. doi: 10.1037/pha0000197.	Flanagan JC	Exp Clin Psychopharmacol	2018	2018/08/03	PMC6075739	NIHMS980646	10.1037/pha0000197	False	False	False	
23154094	Abnormal neural activity in partially remitted late-onset depression: an fMRI study of one-back working memory task	Lee TW, Liu HL, Wai YY, Ko HJ, Lee SH.	Psychiatry Res. 2013 Aug 30;213(2):133-41. doi: 10.1016/j.pscychresns.2012.04.010. Epub 2012 Nov 13.	Lee TW	Psychiatry Res	2013	2012/11/17			10.1016/j.pscychresns.2012.04.010	False	True	False	
23337869	Lack of association between COMT and working memory in a population-based cohort of healthy young adults	Wardle MC, de Wit H, Penton-Voak I, Lewis G, Munafò MR.	Neuropsychopharmacology. 2013 Jun;38(7):1253-63. doi: 10.1038/npp.2013.24. Epub 2013 Jan 21.	Wardle MC	Neuropsychopharmacology	2013	2013/01/23	PMC3656369		10.1038/npp.2013.24	False	True	False	
25904893	Case-Based fMRI Analysis after Cognitive Rehabilitation in MS: A Novel Approach	Hubacher M, Kappos L, Weier K, Stöcklin M, Opwis K, Penner IK.	Front Neurol. 2015 Apr 8;6:78. doi: 10.3389/fneur.2015.00078. eCollection 2015.	Hubacher M	Front Neurol	2015	2015/04/24	PMC4389546		10.3389/fneur.2015.00078	False	True	False	
22099606	Abnormal anterior cingulate cortical activity during emotional n-back task performance distinguishes bipolar from unipolar depressed females	Bertocci MA, Bebko GM, Mullin BC, Langenecker SA, Ladouceur CD, Almeida JR, Phillips ML.	Psychol Med. 2012 Jul;42(7):1417-28. doi: 10.1017/S003329171100242X. Epub 2011 Nov 21.	Bertocci MA	Psychol Med	2012	2011/11/22	PMC3601380	NIHMS445718	10.1017/S003329171100242X	False	True	False	
25835556	Cognitive rehabilitation of working memory in juvenile multiple sclerosis-effects on cognitive functioning, functional MRI and network related connectivity	Hubacher M, DeLuca J, Weber P, Steinlin M, Kappos L, Opwis K, Penner IK.	Restor Neurol Neurosci. 2015;33(5):713-25. doi: 10.3233/RNN-150497.	Hubacher M	Restor Neurol Neurosci	2015	2015/04/04			10.3233/RNN-150497				
22925152	Effects of androgen deprivation on brain function in prostate cancer patients - a prospective observational cohort analysis	Chao HH, Uchio E, Zhang S, Hu S, Bednarski SR, Luo X, Rose M, Concato J, Li CS.	BMC Cancer. 2012 Aug 27;12:371. doi: 10.1186/1471-2407-12-371.	Chao HH	BMC Cancer	2012	2012/08/29	PMC3502584		10.1186/1471-2407-12-371				
28675834	Effects of levodopa on corticostriatal circuits supporting working memory in Parkinson's disease	Simioni AC, Dagher A, Fellows LK.	Cortex. 2017 Aug;93:193-205. doi: 10.1016/j.cortex.2017.05.021. Epub 2017 Jun 7.	Simioni AC	Cortex	2017	2017/07/05			10.1016/j.cortex.2017.05.021				
22847906	Functional magnetic resonance imaging movers and shakers: does subject-movement cause sampling bias?	Wylie GR, Genova H, DeLuca J, Chiaravalloti N, Sumowski JF.	Hum Brain Mapp. 2014 Jan;35(1):1-13. doi: 10.1002/hbm.22150. Epub 2012 Jul 30.	Wylie GR	Hum Brain Mapp	2014	2012/08/01	PMC3881195	NIHMS395111	10.1002/hbm.22150				
21604958	Failure of de-activation in the medial frontal cortex in mania: evidence for default mode network dysfunction in the disorder	Pomarol-Clotet E, Moro N, Sarró S, Goikolea JM, Vieta E, Amann B, Fernandez-Corcuera P, Sans-Sansa B, Monté GC, Capdevila A, McKenna PJ, Salvador R.	World J Biol Psychiatry. 2012 Dec;13(8):616-26. doi: 10.3109/15622975.2011.573808. Epub 2011 May 23.	Pomarol-Clotet E	World J Biol Psychiatry	2012	2011/05/25			10.3109/15622975.2011.573808				
30613138	Relationships between dietary nutrients intake and lipid levels with functional MRI dorsolateral prefrontal cortex activation	Lau H, Shahar S, Mohamad M, Rajab NF, Yahya HM, Din NC, Hamid HA.	Clin Interv Aging. 2018 Dec 24;14:43-51. doi: 10.2147/CIA.S183425. eCollection 2019.	Lau H	Clin Interv Aging	2018	2019/01/08	PMC6307498		10.2147/CIA.S183425				
21150912	The effects of the COMT Val108/158Met polymorphism on BOLD activation during working memory, planning, and response inhibition: a role for the posterior cingulate cortex?	Stokes PR, Rhodes RA, Grasby PM, Mehta MA.	Neuropsychopharmacology. 2011 Mar;36(4):763-71. doi: 10.1038/npp.2010.210. Epub 2010 Dec 8.	Stokes PR	Neuropsychopharmacology	2011	2010/12/15	PMC3055733		10.1038/npp.2010.210				
28108257	Working memory load-dependent spatio-temporal activity of single-trial P3 response detected with an adaptive wavelet denoiser	Zhang Q, Yang X, Yao L, Zhao X.	Neuroscience. 2017 Mar 27;346:64-73. doi: 10.1016/j.neuroscience.2017.01.012. Epub 2017 Jan 17.	Zhang Q	Neuroscience	2017	2017/01/22			10.1016/j.neuroscience.2017.01.012				
26684070	Increased brain activation during working memory processing after pediatric mild traumatic brain injury (mTBI)	Westfall DR, West JD, Bailey JN, Arnold TW, Kersey PA, Saykin AJ, McDonald BC.	J Pediatr Rehabil Med. 2015;8(4):297-308. doi: 10.3233/PRM-150348.	Westfall DR	J Pediatr Rehabil Med	2015	2015/12/20	PMC5061570	NIHMS816869	10.3233/PRM-150348				
31218531	Effects of computerized cognitive training as add-on treatment to stimulants in ADHD: a pilot fMRI study	de Oliveira Rosa V, Rosa Franco A, Abrahão Salum Júnior G, Moreira-Maia CR, Wagner F, Simioni A, de Fraga Bassotto C, R Moritz G, Schaffer Aguzzoli C, Buchweitz A, Schmitz M, Rubia K, Paim Rohde LA.	Brain Imaging Behav. 2020 Oct;14(5):1933-1944. doi: 10.1007/s11682-019-00137-0.	de Oliveira Rosa V	Brain Imaging Behav	2020	2019/06/21			10.1007/s11682-019-00137-0				
26741799	Intensive Working Memory Training Produces Functional Changes in Large-scale Frontoparietal Networks	Thompson TW, Waskom ML, Gabrieli JD.	J Cogn Neurosci. 2016 Apr;28(4):575-88. doi: 10.1162/jocn_a_00916. Epub 2016 Jan 7.	Thompson TW	J Cogn Neurosci	2016	2016/01/08	PMC5724764	NIHMS924119	10.1162/jocn_a_00916				
29339077	How context features modulate the involvement of the working memory system during discourse comprehension	Yang X, Zhang X, Yang Y, Lin N.	Neuropsychologia. 2018 Mar;111:36-44. doi: 10.1016/j.neuropsychologia.2018.01.010. Epub 2018 Jan 12.	Yang X	Neuropsychologia	2018	2018/01/18			10.1016/j.neuropsychologia.2018.01.010				
31948671	Impact of BDNF and sex on maintaining intact memory function in early midlife	Konishi K, Cherkerzian S, Aroner S, Jacobs EG, Rentz DM, Remington A, Aizley H, Hornig M, Klibanski A, Goldstein JM.	Neurobiol Aging. 2020 Apr;88:137-149. doi: 10.1016/j.neurobiolaging.2019.12.014. Epub 2019 Dec 24.	Konishi K	Neurobiol Aging	2020	2020/01/18	PMC7961845	NIHMS1569487	10.1016/j.neurobiolaging.2019.12.014				
30738100	Type 1 diabetes and working memory processing of emotional faces	González-Garrido AA, Gallardo-Moreno GB, Gómez-Velázquez FR.	Behav Brain Res. 2019 May 2;363:173-181. doi: 10.1016/j.bbr.2019.02.008. Epub 2019 Feb 6.	González-Garrido AA	Behav Brain Res	2019	2019/02/10			10.1016/j.bbr.2019.02.008				
22345222	White matter integrity related to functional working memory networks in traumatic brain injury	Palacios EM, Sala-Llonch R, Junque C, Roig T, Tormos JM, Bargallo N, Vendrell P.	Neurology. 2012 Mar 20;78(12):852-60. doi: 10.1212/WNL.0b013e31824c465a. Epub 2012 Feb 15.	Palacios EM	Neurology	2012	2012/02/21			10.1212/WNL.0b013e31824c465a				
23567885	Activations of human auditory cortex to phonemic and nonphonemic vowels during discrimination and memory tasks	Harinen K, Rinne T.	Neuroimage. 2013 Aug 15;77:279-87. doi: 10.1016/j.neuroimage.2013.03.064. Epub 2013 Apr 6.	Harinen K	Neuroimage	2013	2013/04/10			10.1016/j.neuroimage.2013.03.064				
34003357	Neural correlates of RDoC-specific cognitive processes in a high-functional autistic patient: a statistically validated case report	Daedelow LS, Beck A, Romund L, Mascarell-Maricic L, Dziobek I, Romanczuk-Seiferth N, Wüstenberg T, Heinz A.	J Neural Transm (Vienna). 2021 Jun;128(6):845-859. doi: 10.1007/s00702-021-02352-w. Epub 2021 May 18.	Daedelow LS	J Neural Transm (Vienna)	2021	2021/05/18	PMC8205905		10.1007/s00702-021-02352-w				
16525858	The effects of escitalopram on working memory and brain activity in healthy adults during performance of the n-back task	Rose EJ, Simonotto E, Spencer EP, Ebmeier KP.	Psychopharmacology (Berl). 2006 Apr;185(3):339-47. doi: 10.1007/s00213-006-0334-2. Epub 2006 Mar 9.	Rose EJ	Psychopharmacology (Berl)	2006	2006/03/10			10.1007/s00213-006-0334-2				
11352614	Working memory of identification of emotional vocal expressions: an fMRI study	Rämä P, Martinkauppi S, Linnankoski I, Koivisto J, Aronen HJ, Carlson S.	Neuroimage. 2001 Jun;13(6 Pt 1):1090-101. doi: 10.1006/nimg.2001.0777.	Rämä P	Neuroimage	2001	2001/05/16			10.1006/nimg.2001.0777				
29280107	Neural response to working memory demand predicts neurocognitive deficits in HIV	Cohen RA, Siegel S, Gullett JM, Porges E, Woods AJ, Huang H, Zhu Y, Tashima K, Ding MZ.	J Neurovirol. 2018 Jun;24(3):291-304. doi: 10.1007/s13365-017-0607-z. Epub 2017 Dec 26.	Cohen RA	J Neurovirol	2018	2017/12/28	PMC6022366	NIHMS930658	10.1007/s13365-017-0607-z				
31078833	Characterizing neurocognitive markers of familial risk for depression using multi-modal imaging, behavioral and self-report measures	Watters AJ, Carpenter JS, Harris AWF, Korgaonkar MS, Williams LM.	J Affect Disord. 2019 Jun 15;253:336-342. doi: 10.1016/j.jad.2019.04.078. Epub 2019 Apr 17.	Watters AJ	J Affect Disord	2019	2019/05/13			10.1016/j.jad.2019.04.078				
29880255	Trait and state anxiety is marked by increased working memory-related parietal BOLD signal	Ford TC, Simpson T, McPhee G, Stough C, Downey LA.	Psychiatry Res Neuroimaging. 2018 Aug 30;278:92-97. doi: 10.1016/j.pscychresns.2018.05.009. Epub 2018 May 16.	Ford TC	Psychiatry Res Neuroimaging	2018	2018/06/09			10.1016/j.pscychresns.2018.05.009	True	False	False	data analysis medium detailed with reference to software packages like FEAT and MCFLIRT and FBRIM
28242539	Neural patterns underlying the effect of negative distractors on working memory in older adults	Oren N, Ash EL, Tarrasch R, Hendler T, Giladi N, Shapira-Lichter I.	Neurobiol Aging. 2017 May;53:93-102. doi: 10.1016/j.neurobiolaging.2017.01.020. Epub 2017 Feb 3.	Oren N	Neurobiol Aging	2017	2017/03/01			10.1016/j.neurobiolaging.2017.01.020	False	False	False	mention in house matlab code and BrainVoyager QX software
25520639	Changes in global and regional modularity associated with increasing working memory load	Stanley ML, Dagenbach D, Lyday RG, Burdette JH, Laurienti PJ.	Front Hum Neurosci. 2014 Dec 1;8:954. doi: 10.3389/fnhum.2014.00954. eCollection 2014.	Stanley ML	Front Hum Neurosci	2014	2014/12/19	PMC4249452		10.3389/fnhum.2014.00954	False	True	False	
21795540	Heritability of working memory brain activation	Blokland GA, McMahon KL, Thompson PM, Martin NG, de Zubicaray GI, Wright MJ.	J Neurosci. 2011 Jul 27;31(30):10882-90. doi: 10.1523/JNEUROSCI.5334-10.2011.	Blokland GA	J Neurosci	2011	2011/07/29	PMC3163233	NIHMS314782	10.1523/JNEUROSCI.5334-10.2011	True	True	False	
